qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|Q12HS5|Q12HS5_SHEDO	NF038112	myxosortase-dependent M36 family metallopeptidase	myxosortase-dependent M36 family metallopeptidase. Members of this bacterial protein family have an M36 family metallopeptidase domain, like fungalysin (see PF02128), and a C-terminal MYXO-CTERM domain (see TIGR03901), suggesting processing and surface-anchoring by the still-unknown putative transpeptidase, myxosortase. Members of this family include MXAN_3564 (mepA), part of the effector cargo of outer membrane vesicles that the species produces in large numbers during predation on other microbes.		CDD:468355	Proteobacteria	1224	30.047	213.0	120.0	11.0	2642.0	2836.0	1357.0	1558.0	2.44e-07	55.0
tr|Q12HS5|Q12HS5_SHEDO	NF038112	myxosortase-dependent M36 family metallopeptidase	myxosortase-dependent M36 family metallopeptidase. Members of this bacterial protein family have an M36 family metallopeptidase domain, like fungalysin (see PF02128), and a C-terminal MYXO-CTERM domain (see TIGR03901), suggesting processing and surface-anchoring by the still-unknown putative transpeptidase, myxosortase. Members of this family include MXAN_3564 (mepA), part of the effector cargo of outer membrane vesicles that the species produces in large numbers during predation on other microbes.		CDD:468355	Proteobacteria	1224	29.907	214.0	124.0	13.0	2655.0	2852.0	1278.0	1481.0	3.11e-06	51.6
tr|Q12HS5|Q12HS5_SHEDO	NF038112	myxosortase-dependent M36 family metallopeptidase	myxosortase-dependent M36 family metallopeptidase. Members of this bacterial protein family have an M36 family metallopeptidase domain, like fungalysin (see PF02128), and a C-terminal MYXO-CTERM domain (see TIGR03901), suggesting processing and surface-anchoring by the still-unknown putative transpeptidase, myxosortase. Members of this family include MXAN_3564 (mepA), part of the effector cargo of outer membrane vesicles that the species produces in large numbers during predation on other microbes.		CDD:468355	Proteobacteria	1224	35.78	109.0	55.0	8.0	2684.0	2783.0	1212.0	1314.0	3.14e-05	48.1
tr|Q12HS5|Q12HS5_SHEDO	NF038112	myxosortase-dependent M36 family metallopeptidase	myxosortase-dependent M36 family metallopeptidase. Members of this bacterial protein family have an M36 family metallopeptidase domain, like fungalysin (see PF02128), and a C-terminal MYXO-CTERM domain (see TIGR03901), suggesting processing and surface-anchoring by the still-unknown putative transpeptidase, myxosortase. Members of this family include MXAN_3564 (mepA), part of the effector cargo of outer membrane vesicles that the species produces in large numbers during predation on other microbes.		CDD:468355	Proteobacteria	1224	32.52	123.0	65.0	8.0	2640.0	2751.0	1449.0	1564.0	0.000606	43.9
tr|Q12HS5|Q12HS5_SHEDO	NF012211	tandem-95 repeat protein	tandem-95 repeat. This 95-amino acid repeat occurs in tandem in proteins that may be several thousand amino acids long.		CDD:333740	cellular organisms	131567	42.353	85.0	45.0	2.0	2678.0	2758.0	14.0	98.0	5.14e-16	74.2
tr|Q12HS5|Q12HS5_SHEDO	NF012211	tandem-95 repeat protein	tandem-95 repeat. This 95-amino acid repeat occurs in tandem in proteins that may be several thousand amino acids long.		CDD:333740	cellular organisms	131567	40.816	98.0	53.0	3.0	1808.0	1902.0	1.0	96.0	4.09e-15	71.9
tr|Q12HS5|Q12HS5_SHEDO	NF012211	tandem-95 repeat protein	tandem-95 repeat. This 95-amino acid repeat occurs in tandem in proteins that may be several thousand amino acids long.		CDD:333740	cellular organisms	131567	35.417	96.0	54.0	3.0	1998.0	2085.0	1.0	96.0	5.48e-11	60.0
tr|Q12HS5|Q12HS5_SHEDO	NF012211	tandem-95 repeat protein	tandem-95 repeat. This 95-amino acid repeat occurs in tandem in proteins that may be several thousand amino acids long.		CDD:333740	cellular organisms	131567	34.211	76.0	46.0	2.0	2764.0	2835.0	9.0	84.0	1.08e-05	44.9
tr|Q19TU1|Q19TU1_DESDE	PRK06854	adenylyl-sulfate reductase subunit alpha	adenylyl-sulfate reductase subunit alpha. 	1.8.99.2	CDD:235879	cellular organisms	131567	57.604	651.0	229.0	10.0	14.0	662.0	1.0	606.0	0.0	1094.0
tr|Q19TU1|Q19TU1_DESDE	PRK06854	adenylyl-sulfate reductase subunit alpha	adenylyl-sulfate reductase subunit alpha. 	1.8.99.2	CDD:235879	Bacteria	2	57.604	651.0	229.0	10.0	14.0	662.0	1.0	606.0	0.0	1094.0
tr|Q1IJQ5|Q1IJQ5_KORVE	PRK10064	catecholate siderophore receptor CirA	catecholate siderophore receptor CirA; Provisional		CDD:236646	Enterobacteriaceae	543	27.972	143.0	91.0	6.0	115.0	250.0	30.0	167.0	0.000309	43.3
tr|Q1IKU3|Q1IKU3_KORVE	PRK10064	catecholate siderophore receptor CirA	catecholate siderophore receptor CirA; Provisional		CDD:236646	Enterobacteriaceae	543	32.11	109.0	56.0	5.0	175.0	275.0	88.0	186.0	3.62e-05	46.4
tr|Q1ILS6|Q1ILS6_KORVE	PRK10949	signal peptide peptidase SppA	signal peptide peptidase SppA. 	3.4.21.-	CDD:182860	Gammaproteobacteria	1236	30.833	240.0	129.0	7.0	69.0	293.0	317.0	534.0	3.17e-12	68.2
tr|Q1IST1|Q1IST1_KORVE	NF012200	choice-of-anchor D domain-containing protein	choice-of-anchor D domain. This HMM describes a repeat domain just over 100 amino acids long and usually found in tandem copies. Members appear to be extracellular proteins that have some C-terminal anchoring domain, such as type IX secrection (T9SS) or PEP-CTERM.		CDD:467954	cellular organisms	131567	41.489	94.0	50.0	2.0	530.0	619.0	15.0	107.0	4.95e-17	76.1
tr|Q1IST1|Q1IST1_KORVE	NF012200	choice-of-anchor D domain-containing protein	choice-of-anchor D domain. This HMM describes a repeat domain just over 100 amino acids long and usually found in tandem copies. Members appear to be extracellular proteins that have some C-terminal anchoring domain, such as type IX secrection (T9SS) or PEP-CTERM.		CDD:467954	cellular organisms	131567	49.074	108.0	50.0	2.0	621.0	724.0	1.0	107.0	1.45e-15	72.3
tr|Q1JZL4|Q1JZL4_DESA6	PRK09849	aldehyde ferredoxin oxidoreductase	putative oxidoreductase; Provisional	1.2.7.5	CDD:236629	Enterobacterales	91347	35.841	226.0	128.0	6.0	3.0	223.0	10.0	223.0	5.8799999999999995e-24	104.0
tr|Q1KZ15|Q1KZ15_9MAGN	CHL00040		ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit		CDD:176981			97.186	462.0	13.0	0.0	1.0	462.0	14.0	475.0	0.0	1086.0
tr|Q202A2|Q202A2_STRPY	NF040809		bifunctional germination protease/germinant receptor pseudoprotease CspBA. CspBA, as found in Clostridium difficile, is translated as a fusion protein, but cleaved into separate homologous CspB and CspA proteins during spore formation. CspB is a protease, required to active SleC by cleaving it in order to trigger germination. CspA, like the bile salt germinant receptor CspC (encoded by the adjacent gene), has lost the catalytic residues necessary for subtilisin-like serine protease activity.		CDD:468750			34.906	106.0	59.0	3.0	579.0	682.0	421.0	518.0	3.07e-07	53.6
tr|Q202A2|Q202A2_STRPY	NF040809		bifunctional germination protease/germinant receptor pseudoprotease CspBA. CspBA, as found in Clostridium difficile, is translated as a fusion protein, but cleaved into separate homologous CspB and CspA proteins during spore formation. CspB is a protease, required to active SleC by cleaving it in order to trigger germination. CspA, like the bile salt germinant receptor CspC (encoded by the adjacent gene), has lost the catalytic residues necessary for subtilisin-like serine protease activity.		CDD:468750			37.383	107.0	58.0	3.0	580.0	684.0	994.0	1093.0	3.79e-07	53.6
tr|Q2BFV1|Q2BFV1_9BACI	PTZ00262		subtilisin-like protease; Provisional		CDD:240338			25.126	199.0	105.0	10.0	170.0	359.0	320.0	483.0	1.83e-07	54.2
tr|Q2BFV1|Q2BFV1_9BACI	PTZ00262		subtilisin-like protease; Provisional		CDD:240338			56.41	39.0	17.0	0.0	542.0	580.0	533.0	571.0	1.91e-06	50.7
tr|Q2BFV1|Q2BFV1_9BACI	NF038113	T9SS-dependent M36 family metallopeptidase	T9SS-dependent M36 family metallopeptidase. Members of this family have an M36 family metallopeptidase domain, like fungalysin (see PF02128), and a C-terminal T9SS type A sorting domain (see TIGR04131).		CDD:468356	Bacteria	2	44.318	88.0	45.0	1.0	429.0	512.0	462.0	549.0	2.3e-20	96.3
tr|Q2FQP2|Q2FQP2_METHJ	PRK00290	molecular chaperone DnaK	molecular chaperone DnaK; Provisional		CDD:234715	cellular organisms	131567	64.706	629.0	195.0	2.0	4.0	610.0	2.0	625.0	0.0	1137.0
sp|Q2FRI3|EF1A_METHJ	PRK12317	elongation factor 1-alpha	elongation factor 1-alpha; Reviewed	3.6.5.3	CDD:237055	cellular organisms	131567	75.059	425.0	104.0	1.0	2.0	424.0	1.0	425.0	0.0	866.0
tr|Q2FRN0|Q2FRN0_METHJ	PRK00979	tetrahydromethanopterin S-methyltransferase subunit H	tetrahydromethanopterin S-methyltransferase subunit H; Provisional	2.1.1.86	CDD:234883	cellular organisms	131567	48.961	337.0	140.0	4.0	2.0	338.0	4.0	308.0	4.79e-165	460.0
tr|Q2FRN0|Q2FRN0_METHJ	PRK00979	tetrahydromethanopterin S-methyltransferase subunit H	tetrahydromethanopterin S-methyltransferase subunit H; Provisional	2.1.1.86	CDD:234883	Methanococcales	2182	48.961	337.0	140.0	4.0	2.0	338.0	4.0	308.0	4.79e-165	460.0
tr|Q2FRN0|Q2FRN0_METHJ	PRK00979	tetrahydromethanopterin S-methyltransferase subunit H	tetrahydromethanopterin S-methyltransferase subunit H; Provisional	2.1.1.86	CDD:234883	Methanomicrobiales	2191	48.961	337.0	140.0	4.0	2.0	338.0	4.0	308.0	4.79e-165	460.0
tr|Q2FRN0|Q2FRN0_METHJ	PRK00979	tetrahydromethanopterin S-methyltransferase subunit H	tetrahydromethanopterin S-methyltransferase subunit H; Provisional	2.1.1.86	CDD:234883	Euryarchaeota	28890	48.961	337.0	140.0	4.0	2.0	338.0	4.0	308.0	4.79e-165	460.0
tr|Q2FS26|Q2FS26_METHJ	NF041431		MEMAR_RS02690 family S-layer glycoprotein. Members of this family are archaeal S-layer glycoproteins in the family of MEMAR_RS02690. Most members of this family have the PGF-CTERM domain, recognized and processed by the archaeosortase A (ArtA). Surprisingly, while MEMAR_RS02690 itself, from Methanoculleus marisnigri, a methanogen from the Order Methanomicrobiales, has the PGF-CTERM domain, and ArtA is encoded in the species, cleavage and lipidation was not successfully shown. All seed alignment members contain the PGF-CTERM sorting signal at the C-terminus, but additional members of the family differ at the C-terminus, and appear not to be ArtA-dependent surface proteins.		CDD:469322			54.424	825.0	327.0	17.0	3.0	820.0	1.0	783.0	0.0	1078.0
tr|Q2FTS3|Q2FTS3_METHJ	NF041431		MEMAR_RS02690 family S-layer glycoprotein. Members of this family are archaeal S-layer glycoproteins in the family of MEMAR_RS02690. Most members of this family have the PGF-CTERM domain, recognized and processed by the archaeosortase A (ArtA). Surprisingly, while MEMAR_RS02690 itself, from Methanoculleus marisnigri, a methanogen from the Order Methanomicrobiales, has the PGF-CTERM domain, and ArtA is encoded in the species, cleavage and lipidation was not successfully shown. All seed alignment members contain the PGF-CTERM sorting signal at the C-terminus, but additional members of the family differ at the C-terminus, and appear not to be ArtA-dependent surface proteins.		CDD:469322			56.236	866.0	318.0	17.0	3.0	862.0	1.0	811.0	0.0	1154.0
tr|Q2FTS9|Q2FTS9_METHJ	PRK02271	5,10-methylenetetrahydromethanopterin reductase	methylenetetrahydromethanopterin reductase; Provisional	1.5.98.2	CDD:235022	Euryarchaeota	28890	55.152	330.0	141.0	5.0	1.0	328.0	1.0	325.0	0.0	524.0
sp|Q2FU89|MTD_METHJ	PRK00994	F420-dependent methylenetetrahydromethanopterin dehydrogenase	F420-dependent methylenetetrahydromethanopterin dehydrogenase. 	1.5.98.1	CDD:234885	Euryarchaeota	28890	58.156	282.0	111.0	4.0	1.0	280.0	1.0	277.0	9.19e-155	430.0
sp|Q2II78|EFTU_ANADE	PRK00049	elongation factor Tu	elongation factor Tu; Reviewed		CDD:234596	Bacteria	2	84.848	396.0	60.0	0.0	1.0	396.0	1.0	396.0	0.0	892.0
sp|Q2LTG7|CH602_SYNAS	PRK00013	chaperonin GroEL	chaperonin GroEL; Reviewed		CDD:234573	cellular organisms	131567	75.332	527.0	128.0	2.0	3.0	527.0	2.0	528.0	0.0	1003.0
tr|Q2LTH8|Q2LTH8_SYNAS	PTZ00121		MAEBL; Provisional		CDD:173412			29.747	158.0	102.0	3.0	33.0	188.0	1237.0	1387.0	0.000755	39.4
sp|Q2LUH6|DNAK_SYNAS	PRK00290	molecular chaperone DnaK	molecular chaperone DnaK; Provisional		CDD:234715	cellular organisms	131567	72.527	637.0	162.0	2.0	1.0	637.0	1.0	624.0	0.0	1283.0
tr|Q2LW75|Q2LW75_SYNAS	PRK14989	nitrite reductase large subunit	nitrite reductase subunit NirD; Provisional	1.7.1.15	CDD:184951	Bacteria	2	39.048	210.0	120.0	5.0	45.0	248.0	559.0	766.0	6.02e-44	156.0
tr|Q2LWR0|Q2LWR0_SYNAS	PLN00022		electron transfer flavoprotein subunit alpha; Provisional		CDD:215032			38.11	328.0	187.0	8.0	7.0	322.0	31.0	354.0	1.0499999999999999e-67	214.0
tr|Q2LWR1|Q2LWR1_SYNAS	cl49634		N/A. succinate dehydrogenase/fumarate reductase iron-sulfur subunit; Provisional		CDD:483974												
tr|Q2LWR5|Q2LWR5_SYNAS	NF033939	outer membrane homotrimeric porin	outer membrane homotrimeric porin. Proteins of this HMM family are primarily identified in sulfate-reducing Desulfovibrio, but this HMM may also hit proteins from other Gram-negative bacteria. Porins of this family form transmembrane pores for the passive transport of small molecules across the outer membranes of Gram-negative bacteria.		CDD:468255	Bacteria	2	29.06	117.0	76.0	2.0	1.0	114.0	1.0	113.0	6.49e-10	59.1
sp|Q2LXU2|BAMA_SYNAS	cl23717		N/A. Acetyl co-enzyme A carboxylase carboxyltransferase is composed of an alpha and beta subunit.		CDD:474030												
tr|Q2MCV5|Q2MCV5_STEMA	NF033538	IS91 family transposase	IS91 family transposase. 		CDD:468069	Bacteria	2	26.218	431.0	263.0	11.0	29.0	459.0	1.0	376.0	1.82e-121	358.0
tr|Q2QQH0|Q2QQH0_ORYSJ	NF033577	IS481 family transposase	IS481 family transposase. null		CDD:468094	cellular organisms	131567	23.944	142.0	82.0	8.0	1452.0	1586.0	118.0	240.0	3.86e-07	52.2
tr|Q2QQH0|Q2QQH0_ORYSJ	PTZ00368		universal minicircle sequence binding protein (UMSBP); Provisional		CDD:173561			32.258	31.0	21.0	0.0	680.0	710.0	45.0	75.0	0.000103	42.9
tr|Q2QRG5|Q2QRG5_ORYSJ	cl00013		Lyase class I_like superfamily: contains the lyase class I family, histidine ammonia-lyase and phenylalanine ammonia-lyase, which catalyze similar beta-elimination reactions. Members of this family have the MIO prosthetic group (4-methylideneimidazole-5-one), derived from an Ala-Ser-Gly motif. Other MIO enzymes include Phe, Tyr, and His ammonia-lyases. The member from Pantoea agglomerans, and probably all members, convert Phe to D-beta-phenylalanine (EC 5.4.3.11). By contrast, members of family TIGR04473 convert Phe to L-beta-phenylalanine (5.4.3.10), as in taxol biosynthesis.		CDD:469578												
tr|Q2QX83|Q2QX83_ORYSJ	PTZ00473		Plasmodium Vir superfamily; Provisional		CDD:240430			27.885	104.0	73.0	1.0	60.0	163.0	315.0	416.0	7.02e-07	51.0
tr|Q2QX83|Q2QX83_ORYSJ	PTZ00473		Plasmodium Vir superfamily; Provisional		CDD:240430			28.283	99.0	66.0	3.0	275.0	371.0	318.0	413.0	1.4e-05	46.8
tr|Q2QX83|Q2QX83_ORYSJ	PHA03247		large tegument protein UL36; Provisional		CDD:223021			19.93	286.0	201.0	7.0	425.0	700.0	2547.0	2814.0	2.2e-07	53.4
tr|Q2QX83|Q2QX83_ORYSJ	PHA03247		large tegument protein UL36; Provisional		CDD:223021			20.192	312.0	209.0	9.0	427.0	735.0	2718.0	2992.0	2.04e-06	50.3
sp|Q2RI41|OORA_MOOTA	PRK08367	pyruvate ferredoxin oxidoreductase subunit alpha (Provisional)	pyruvate ferredoxin oxidoreductase subunit alpha; Reviewed		CDD:181403	Euryarchaeota	28890	38.845	381.0	227.0	4.0	12.0	391.0	12.0	387.0	3.98e-93	283.0
tr|Q2Y4K2|Q2Y4K2_UNCAX	PRK11633	cell division protein DedD	cell division protein DedD; Provisional		CDD:236940	Gammaproteobacteria	1236	37.037	54.0	33.0	1.0	413.0	466.0	84.0	136.0	2.03e-06	47.3
tr|Q2Y4K2|Q2Y4K2_UNCAX	PRK11633	cell division protein DedD	cell division protein DedD; Provisional		CDD:236940	Gammaproteobacteria	1236	30.159	63.0	40.0	2.0	407.0	467.0	87.0	147.0	2.11e-05	44.2
tr|Q2Y4K2|Q2Y4K2_UNCAX	cl10011		Type 1 periplasmic binding fold superfamily. This family includes a diverse range of periplasmic binding proteins.		CDD:471960												
tr|Q30VU1|Q30VU1_OLEA2	cl00175		alpha-crystallin domain (ACD) found in alpha-crystallin-type small heat shock proteins, and a similar domain found in p23 (a cochaperone for Hsp90) and in other p23-like proteins. This domain is involved in pre-rRNA processing. It has has been shown to be required either for nucleolar retention or correct assembly of the box C/D snoRNP in Saccharomyces cerevisiae.		CDD:469641												
tr|Q31UK4|Q31UK4_SHIBS	PRK09381	thioredoxin TrxA	thioredoxin TrxA. 		CDD:181812	cellular organisms	131567	100.0	109.0	0.0	0.0	19.0	127.0	1.0	109.0	1.4899999999999999e-74	215.0
sp|Q326J2|DAPB_SHIBS	cl42082		Dihydrodipicolinate reductase, C-terminus. Probable dihydrodipicolinate reductase		CDD:477943												
tr|Q338A3|Q338A3_ORYSJ	cl21453		Protein Kinases, catalytic domain. This family represents the haspin-like kinase domains.		CDD:473864												
tr|Q338A3|Q338A3_ORYSJ	PLN03218		maturation of RBCL 1; Provisional		CDD:215636			25.974	154.0	111.0	2.0	269.0	421.0	633.0	784.0	3.78e-08	54.9
tr|Q338A3|Q338A3_ORYSJ	PLN03218		maturation of RBCL 1; Provisional		CDD:215636			23.952	167.0	116.0	6.0	263.0	423.0	555.0	716.0	7.84e-07	50.6
tr|Q338A3|Q338A3_ORYSJ	PLN03218		maturation of RBCL 1; Provisional		CDD:215636			22.599	177.0	112.0	5.0	119.0	292.0	607.0	761.0	4.32e-06	48.3
sp|Q39Q56|ATPB_GEOMG	CHL00060		ATP synthase CF1 beta subunit		CDD:214349			70.464	474.0	133.0	1.0	2.0	468.0	13.0	486.0	0.0	883.0
tr|Q39TZ4|Q39TZ4_GEOMG	cl00259		Sm and related proteins. The LSM domain contains Sm proteins as well as other related LSM (Like Sm) proteins. The U1, U2, U4/U6, and U5 small nuclear ribonucleoprotein particles (snRNPs) involved in pre-mRNA splicing contain seven Sm proteins (B/B', D1, D2, D3, E, F and G) in common, which assemble around the Sm site present in four of the major spliceosomal small nuclear RNAs. The U6 snRNP binds to the LSM (Like Sm) proteins. Sm proteins are also found in archaebacteria, which do not have any splicing apparatus suggesting a more general role for Sm proteins. All Sm proteins contain a common sequence motif in two segments, Sm1 and Sm2, separated by a short variable linker. This family also includes the bacterial Hfq (host factor Q) proteins. Hfq are also RNA-binding proteins, that form hexameric rings.		CDD:469694												
tr|Q39VY9|Q39VY9_GEOMG	cl00412		Cyclic-di-AMP receptor. This family of proteins with unknown function appears to be restricted to Proteobacteria.		CDD:469761												
sp|Q39W76|ILVC_GEOMG	PRK05479	ketol-acid reductoisomerase	ketol-acid reductoisomerase; Provisional	1.1.1.86	CDD:235491	cellular organisms	131567	73.556	329.0	87.0	0.0	1.0	329.0	2.0	330.0	0.0	711.0
tr|Q39W77|Q39W77_GEOMG	PRK11895	acetolactate synthase small subunit	acetolactate synthase 3 regulatory subunit; Reviewed	2.2.1.6	CDD:183365	cellular organisms	131567	69.565	161.0	49.0	0.0	1.0	161.0	1.0	161.0	4.89e-104	293.0
sp|Q39W87|EFTS_GEOMG	PRK12332		elongation factor Ts; Reviewed		CDD:183447			67.172	198.0	65.0	0.0	1.0	198.0	1.0	198.0	3.62e-127	355.0
tr|Q39WK8|Q39WK8_GEOMG	cl01389		Phage tail sheath protein subtilisin-like domain. This bacterial family of proteins is a component of a contractile injection system related to phage sheath proteins.		CDD:470182												
tr|Q39WK8|Q39WK8_GEOMG	PHA02539		tail sheath protein; Provisional		CDD:222862			17.945	691.0	435.0	28.0	5.0	627.0	4.0	630.0	1.03e-16	82.0
tr|Q39WT8|Q39WT8_GEOMG	cl02872		Dehydroquinate synthase-like (DHQ-like) and iron-containing alcohol dehydrogenases (Fe-ADH). The 3-dehydroquinate synthase EC:4.6.1.3 domain is present in isolation in various bacterial 3-dehydroquinate synthases and also present as a domain in the pentafunctional AROM polypeptide. 3-dehydroquinate (DHQ) synthase catalyzes the formation of dehydroquinate (DHQ) and orthophosphate from 3-deoxy-D-arabino heptulosonic 7 phosphate. This reaction is part of the shikimate pathway which is involved in the biosynthesis of aromatic amino acids.		CDD:445950												
tr|Q39X93|Q39X93_GEOMG	PRK11198	peptidoglycan-binding protein LysM	LysM domain/BON superfamily protein; Provisional		CDD:236880	Bacteria	2	27.119	59.0	42.0	1.0	21.0	78.0	87.0	145.0	3.89e-07	47.2
tr|Q39YC2|Q39YC2_GEOMG	PRK10510	OmpA family lipoprotein	OmpA family lipoprotein. 		CDD:182507	Gammaproteobacteria	1236	38.073	218.0	130.0	5.0	1.0	215.0	3.0	218.0	7e-39	132.0
tr|Q3A0M4|Q3A0M4_SYNC1	cl02872		Dehydroquinate synthase-like (DHQ-like) and iron-containing alcohol dehydrogenases (Fe-ADH). The 3-dehydroquinate synthase EC:4.6.1.3 domain is present in isolation in various bacterial 3-dehydroquinate synthases and also present as a domain in the pentafunctional AROM polypeptide. 3-dehydroquinate (DHQ) synthase catalyzes the formation of dehydroquinate (DHQ) and orthophosphate from 3-deoxy-D-arabino heptulosonic 7 phosphate. This reaction is part of the shikimate pathway which is involved in the biosynthesis of aromatic amino acids.		CDD:445950												
tr|Q3A0M5|Q3A0M5_SYNC1	cl02872		Dehydroquinate synthase-like (DHQ-like) and iron-containing alcohol dehydrogenases (Fe-ADH). The 3-dehydroquinate synthase EC:4.6.1.3 domain is present in isolation in various bacterial 3-dehydroquinate synthases and also present as a domain in the pentafunctional AROM polypeptide. 3-dehydroquinate (DHQ) synthase catalyzes the formation of dehydroquinate (DHQ) and orthophosphate from 3-deoxy-D-arabino heptulosonic 7 phosphate. This reaction is part of the shikimate pathway which is involved in the biosynthesis of aromatic amino acids.		CDD:445950												
tr|Q3A0W4|Q3A0W4_SYNC1	PRK13805	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	bifunctional acetaldehyde-CoA/alcohol dehydrogenase; Provisional	1.1.1.1,1.2.1.10	CDD:237515	Bacteria	2	52.489	442.0	207.0	2.0	2.0	441.0	10.0	450.0	0.0	643.0
tr|Q3A1K9|Q3A1K9_SYNC1	cl02872		Dehydroquinate synthase-like (DHQ-like) and iron-containing alcohol dehydrogenases (Fe-ADH). The 3-dehydroquinate synthase EC:4.6.1.3 domain is present in isolation in various bacterial 3-dehydroquinate synthases and also present as a domain in the pentafunctional AROM polypeptide. 3-dehydroquinate (DHQ) synthase catalyzes the formation of dehydroquinate (DHQ) and orthophosphate from 3-deoxy-D-arabino heptulosonic 7 phosphate. This reaction is part of the shikimate pathway which is involved in the biosynthesis of aromatic amino acids.		CDD:445950												
tr|Q3A1X1|Q3A1X1_SYNC1	PRK13483	ligand-gated channel protein	ligand-gated channel protein. 		CDD:184080	Proteobacteria	1224	23.181	742.0	394.0	37.0	4.0	651.0	1.0	660.0	7.33e-30	123.0
tr|Q3A2K2|Q3A2K2_SYNC1	PRK10510	OmpA family lipoprotein	OmpA family lipoprotein. 		CDD:182507	Gammaproteobacteria	1236	40.816	147.0	86.0	1.0	68.0	214.0	73.0	218.0	2.3e-38	131.0
tr|Q3A3H2|Q3A3H2_SYNC1	PRK05888	NADH-quinone oxidoreductase subunit NuoI	NADH-quinone oxidoreductase subunit NuoI. 	1.6.5.11	CDD:235637	TACK group	1783275	32.143	56.0	29.0	1.0	437.0	483.0	59.0	114.0	3.81e-10	56.8
tr|Q3A3H2|Q3A3H2_SYNC1	PRK05888	NADH-quinone oxidoreductase subunit NuoI	NADH-quinone oxidoreductase subunit NuoI. 	1.6.5.11	CDD:235637	Thermoprotei	183924	32.143	56.0	29.0	1.0	437.0	483.0	59.0	114.0	3.81e-10	56.8
tr|Q3A3H2|Q3A3H2_SYNC1	PRK05888	NADH-quinone oxidoreductase subunit NuoI	NADH-quinone oxidoreductase subunit NuoI. 	1.6.5.11	CDD:235637	Bacteria	2	32.143	56.0	29.0	1.0	437.0	483.0	59.0	114.0	3.81e-10	56.8
tr|Q3A3H2|Q3A3H2_SYNC1	PRK05888	NADH-quinone oxidoreductase subunit NuoI	NADH-quinone oxidoreductase subunit NuoI. 	1.6.5.11	CDD:235637	Helicobacter pylori	210	32.143	56.0	29.0	1.0	437.0	483.0	59.0	114.0	3.81e-10	56.8
tr|Q3A3H2|Q3A3H2_SYNC1	PRK05888	NADH-quinone oxidoreductase subunit NuoI	NADH-quinone oxidoreductase subunit NuoI. 	1.6.5.11	CDD:235637	Campylobacterales	213849	32.143	56.0	29.0	1.0	437.0	483.0	59.0	114.0	3.81e-10	56.8
tr|Q3A3H2|Q3A3H2_SYNC1	PRK05888	NADH-quinone oxidoreductase subunit NuoI	NADH-quinone oxidoreductase subunit NuoI. 	1.6.5.11	CDD:235637	Thermococcaceae	2259	32.143	56.0	29.0	1.0	437.0	483.0	59.0	114.0	3.81e-10	56.8
tr|Q3A3H2|Q3A3H2_SYNC1	PRK05888	NADH-quinone oxidoreductase subunit NuoI	NADH-quinone oxidoreductase subunit NuoI. 	1.6.5.11	CDD:235637	Thermoplasmatales	2301	32.143	56.0	29.0	1.0	437.0	483.0	59.0	114.0	3.81e-10	56.8
tr|Q3A3H2|Q3A3H2_SYNC1	PRK11278	NADH-quinone oxidoreductase subunit NuoF	NADH-quinone oxidoreductase subunit NuoF. 	1.6.5.11	CDD:236891	Gammaproteobacteria	1236	41.769	407.0	221.0	5.0	17.0	413.0	24.0	424.0	1.57e-123	366.0
tr|Q3A430|Q3A430_SYNC1	NF040763		NADH-dependent [FeFe] hydrogenase, group A6. 		CDD:468723			63.339	581.0	199.0	4.0	5.0	582.0	2.0	571.0	0.0	1099.0
tr|Q3A458|Q3A458_SYNC1	NF040763		NADH-dependent [FeFe] hydrogenase, group A6. 		CDD:468723			63.683	581.0	197.0	4.0	5.0	582.0	2.0	571.0	0.0	1086.0
tr|Q3A461|Q3A461_SYNC1	cl00388		Protein Disulfide Oxidoreductases and Other Proteins with a Thioredoxin fold. This family contains proteins related to alkyl hydro-peroxide reductase (AhpC) and thiol specific antioxidant (TSA).		CDD:469754												
tr|Q3A6B7|Q3A6B7_SYNC1	cl00388		Protein Disulfide Oxidoreductases and Other Proteins with a Thioredoxin fold. This family contains proteins related to alkyl hydro-peroxide reductase (AhpC) and thiol specific antioxidant (TSA).		CDD:469754												
tr|Q3A731|Q3A731_SYNC1	cl00642		GTP cyclohydrolase I FolE2. GTP cyclohydrolase; Provisional		CDD:469856												
tr|Q3A7D0|Q3A7D0_SYNC1	cl21487		N/A. This family includes proteins annotated as TonB dependent receptors. But it is also likely to contain other membrane beta barrel proteins of other functions.		CDD:473880												
tr|Q3A7X6|Q3A7X6_SYNC1	cl02872		Dehydroquinate synthase-like (DHQ-like) and iron-containing alcohol dehydrogenases (Fe-ADH). The 3-dehydroquinate synthase EC:4.6.1.3 domain is present in isolation in various bacterial 3-dehydroquinate synthases and also present as a domain in the pentafunctional AROM polypeptide. 3-dehydroquinate (DHQ) synthase catalyzes the formation of dehydroquinate (DHQ) and orthophosphate from 3-deoxy-D-arabino heptulosonic 7 phosphate. This reaction is part of the shikimate pathway which is involved in the biosynthesis of aromatic amino acids.		CDD:445950												
