qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|M6DE26|M6DE26_9LEPT	TIGR02550	flagellar hook-associated protein FlgL	flagellar hook-associated protein 3. This protein family consists of flagellar hook-associated proteins designated FlgL (or HAP3) encoded in bacterial flagellar operons. A N-terminal region of about 150 residues and a C-terminal region of about 85 residues are conserved. Members show considerable length heterogeneity between these two well-conserved terminal regions; the seed alignment 486 columns, 393 of which are represented in the model, while members of this family are from 287 to over 500 residues in length. This model distinguishes FlgL from the flagellin gene product FliC. [Cellular processes, Chemotaxis and motility]		CDD:274195	Bacteria	2	24.138	261.0	169.0	3.0	4.0	235.0	29.0	289.0	1.8399999999999998e-23	93.6
tr|M7MJM9|M7MJM9_9FLAO	TIGR04131	T9SS type B sorting domain-containing protein	gliding motility-associated C-terminal domain. This model describes a protein homology domain unique to, and greatly expanded in, the Bacteriodetes. Species in this lineage include several, such as Cytophaga hutchinsonii and Flavobacterium johnsoniae, that exhibit a poorly understood rapid gliding phenotype. Several members of this protein family are found in operons with other genes whose loss leads to a loss a this motility. Proteins with this domain frequently pair with members of family TIGR03519, whether one such pair or many occur in a genome. More than 30 members may occur in one genome.		CDD:275004	Bacteria	2	46.512	86.0	42.0	2.0	3137.0	3221.0	3.0	85.0	6.25e-29	109.0
tr|M7N7V5|M7N7V5_9BACT	TIGR04183	T9SS type A sorting domain-containing protein	Por secretion system C-terminal sorting domain. Species that include Porphyromonas gingivalis, Fibrobacter succinogenes, Flavobacterium johnsoniae, Cytophaga hutchinsonii, Gramella forsetii, Prevotella intermedia, and Salinibacter ruber average twenty or more copies of a C-terminal domain, represented by this model, associated with sorting to the outer membrane and covalent modification.		CDD:275036	Bacteria	2	21.519	79.0	55.0	2.0	2268.0	2346.0	1.0	72.0	0.000123	39.3
tr|N0AUX5|N0AUX5_9BACI	cl02872		Dehydroquinate synthase-like (DHQ-like) and iron-containing alcohol dehydrogenases (Fe-ADH). The 3-dehydroquinate synthase EC:4.6.1.3 domain is present in isolation in various bacterial 3-dehydroquinate synthases and also present as a domain in the pentafunctional AROM polypeptide. 3-dehydroquinate (DHQ) synthase catalyzes the formation of dehydroquinate (DHQ) and orthophosphate from 3-deoxy-D-arabino heptulosonic 7 phosphate. This reaction is part of the shikimate pathway which is involved in the biosynthesis of aromatic amino acids.		CDD:445950												
tr|N0BEM0|N0BEM0_9EURY	cl46878		FAD binding domain. During dissimilatory sulfate reduction or sulfur oxidation, adenylylsulfate (APS) reductase catalyzes reversibly the two-electron reduction of APS to sulfite and AMP. Found in several bacterial lineages and in Archaeoglobales, APS reductase is a heterodimer composed of an alpha subunit containing a noncovalently bound FAD, and a beta subunit containing two [4Fe-4S] clusters. Described by this model is the alpha subunit of APS reductase, sharing common evolutionary origin with fumarate reductase/succinate dehydrogenase flavoproteins. [Central intermediary metabolism, Sulfur metabolism]		CDD:481218												
tr|N8QYX3|N8QYX3_9GAMM	TIGR00485	elongation factor Tu	translation elongation factor TU. This model models orthologs of translation elongation factor EF-Tu in bacteria, mitochondria, and chloroplasts, one of several GTP-binding translation factors found by the more general pfam model GTP_EFTU. The eukaryotic conterpart, eukaryotic translation elongation factor 1 (eEF-1 alpha), is excluded from this model. EF-Tu is one of the most abundant proteins in bacteria, as well as one of the most highly conserved, and in a number of species the gene is duplicated with identical function. When bound to GTP, EF-Tu can form a complex with any (correctly) aminoacylated tRNA except those for initiation and for selenocysteine, in which case EF-Tu is replaced by other factors. Transfer RNA is carried to the ribosome in these complexes for protein translation. [Protein synthesis, Translation factors]		CDD:129576	Bacteria	2	80.808	396.0	74.0	1.0	1.0	396.0	1.0	394.0	0.0	712.0
tr|N9VLD9|N9VLD9_9GAMM	cl21487		N/A. This family includes proteins annotated as TonB dependent receptors. But it is also likely to contain other membrane beta barrel proteins of other functions.		CDD:473880												
tr|O03386|O03386_VICFA	cl39059		Proton-conducting membrane transporter. This model describes the 12th (based on E. coli) structural gene, L, of bacterial NADH dehydrogenase I, as well as chain 5 of the corresponding mitochondrial complex I and subunit 5 (or F) of the chloroplast NAD(P)H-plastoquinone dehydrogenase complex. [Energy metabolism, Electron transport]		CDD:476862												
sp|O27236|MCRB_METTH	TIGR03257	coenzyme-B sulfoethylthiotransferase subunit beta	methyl-coenzyme M reductase, beta subunit. Members of this protein family are the beta subunit of methyl coenzyme M reductase, also called coenzyme-B sulfoethylthiotransferase (EC 2.8.4.1). This enzyme, with alpha, beta, and gamma subunits, catalyzes the last step in methanogenesis. Several methanogens have encode two such enzymes, designated I and II; this model does not separate the isozymes. [Energy metabolism, Methanogenesis]	2.8.4.1	CDD:132301	Archaea	2157	71.824	433.0	121.0	1.0	5.0	436.0	1.0	433.0	0.0	693.0
tr|O33459|O33459_PSEPU	TIGR02316	propionate--CoA ligase	propionate--CoA ligase. This family contains one of three readily separable clades of proteins in the group of acetate and propionate--CoA ligases. Characterized members of this family act on propionate. From propionyl-CoA, there is a cyclic degradation pathway: it is ligated by PrpC to the TCA cycle intermediate oxaloacetate, acted upon further by PrpD and an aconitase, then cleaved by PrpB to pyruvate and the TCA cycle intermediate succinate.	6.2.1.17	CDD:131369	Proteobacteria	1224	65.66	629.0	213.0	2.0	17.0	643.0	1.0	628.0	0.0	991.0
tr|O54044|O54044_PSEAI	TIGR01660	nitrate reductase subunit beta	nitrate reductase, beta subunit. The Nitrate reductase enzyme complex allows bacteria to use nitrate as an electron acceptor during anaerobic growth. The enzyme complex consists of a tetramer that has an alpha, beta and 2 gamma subunits. The alpha and beta subunits have catalytic activity and the gamma subunits attach the enzyme to the membrane and is a b-type cytochrome that receives electrons from the quinone pool and transfers them to the beta subunit. This model is specific for the beta subunit for nitrate reductase I (narH) and nitrate reductase II (narY) for gram positive and gram negative bacteria.A few thermophiles and archaea also match the model.The seed members used in this model are all experimentally characterized and include the following:SP:P11349, and SP:P19318, both E.Coli (NarH and NarY respectively), SP:P42176 from B. Subtilis, GP:11344602 from Psuedomonas fluorescens,GP:541762 from Paracoccus denitrificans, and GP:18413622 from Halomonas halodenitrificans. This model also matches Pfam pfam00037 for 4Fe-4S binding domain. [Energy metabolism, Anaerobic]	1.7.99.4	CDD:211677	cellular organisms	131567	83.03	495.0	81.0	2.0	1.0	495.0	1.0	492.0	0.0	1043.0
tr|O54666|O54666_AMYMD	TIGR02813	polyketide-type polyunsaturated fatty acid synthase PfaA (Provisional)	polyketide-type polyunsaturated fatty acid synthase PfaA. Members of the seed for this alignment are involved in omega-3 polyunsaturated fatty acid biosynthesis, such as the protein PfaA from the eicosapentaenoic acid biosynthesis operon in Photobacterium profundum strain SS9. PfaA is encoded together with PfaB, PfaC, and PfaD, and the functions of the individual polypeptides have not yet been described. More distant homologs of PfaA, also included with the reach of this model, appear to be involved in polyketide-like biosynthetic mechanisms of polyunsaturated fatty acid biosynthesis, an alternative to the more familiar iterated mechanism of chain extension and desaturation, and in most cases are encoded near genes for homologs of PfaB, PfaC, and/or PfaD.		CDD:274311	Bacteria	2	29.443	934.0	559.0	26.0	2194.0	3039.0	6.0	927.0	5.369999999999999e-106	379.0
tr|O54666|O54666_AMYMD	TIGR02813	polyketide-type polyunsaturated fatty acid synthase PfaA (Provisional)	polyketide-type polyunsaturated fatty acid synthase PfaA. Members of the seed for this alignment are involved in omega-3 polyunsaturated fatty acid biosynthesis, such as the protein PfaA from the eicosapentaenoic acid biosynthesis operon in Photobacterium profundum strain SS9. PfaA is encoded together with PfaB, PfaC, and PfaD, and the functions of the individual polypeptides have not yet been described. More distant homologs of PfaA, also included with the reach of this model, appear to be involved in polyketide-like biosynthetic mechanisms of polyunsaturated fatty acid biosynthesis, an alternative to the more familiar iterated mechanism of chain extension and desaturation, and in most cases are encoded near genes for homologs of PfaB, PfaC, and/or PfaD.		CDD:274311	Bacteria	2	28.62	884.0	538.0	22.0	3171.0	3973.0	6.0	877.0	1.7199999999999997e-89	325.0
tr|O54666|O54666_AMYMD	TIGR02813	polyketide-type polyunsaturated fatty acid synthase PfaA (Provisional)	polyketide-type polyunsaturated fatty acid synthase PfaA. Members of the seed for this alignment are involved in omega-3 polyunsaturated fatty acid biosynthesis, such as the protein PfaA from the eicosapentaenoic acid biosynthesis operon in Photobacterium profundum strain SS9. PfaA is encoded together with PfaB, PfaC, and PfaD, and the functions of the individual polypeptides have not yet been described. More distant homologs of PfaA, also included with the reach of this model, appear to be involved in polyketide-like biosynthetic mechanisms of polyunsaturated fatty acid biosynthesis, an alternative to the more familiar iterated mechanism of chain extension and desaturation, and in most cases are encoded near genes for homologs of PfaB, PfaC, and/or PfaD.		CDD:274311	Bacteria	2	29.459	869.0	508.0	20.0	633.0	1407.0	8.0	865.0	2.57e-83	305.0
tr|O54666|O54666_AMYMD	cl17068		Adenylate forming domain, Class I superfamily. This is a small domain that is found C terminal to pfam00501. It has a central beta sheet core that is flanked by alpha helices.		CDD:473059												
sp|P06131|FDHA_METFO	TIGR01591	formate dehydrogenase subunit alpha	formate dehydrogenase, alpha subunit, archaeal-type. This model describes a subset of formate dehydrogenase alpha chains found mainly archaea but also in alpha and gamma proteobacteria and a small number of gram positive bacteria. The alpha chain contains domains for molybdopterin dinucleotide binding and molybdopterin oxidoreductase (pfam01568 and pfam00384, respectively). The holo-enzyme also contains beta and gamma subunits. The enzyme catalyzes the oxidation of formate (produced from pyruvate during anaerobic growth) to carbon dioxide with the concomitant release of two electrons and two protons. The enzyme's purpose is to allow growth on formate in some circumstances and, in the case of FdhH in gamma proteobacteria, to pass electrons to hydrogenase (by which process acid is neutralized). This model is well-defined, with only a single fragmentary sequence falling between trusted and noise. The alpha subunit of a version of nitrate reductase is closely related.	1.17.1.9	CDD:130652	cellular organisms	131567	57.778	675.0	276.0	4.0	8.0	677.0	1.0	671.0	0.0	1189.0
sp|P11560|MCRB_METTM	TIGR03257	coenzyme-B sulfoethylthiotransferase subunit beta	methyl-coenzyme M reductase, beta subunit. Members of this protein family are the beta subunit of methyl coenzyme M reductase, also called coenzyme-B sulfoethylthiotransferase (EC 2.8.4.1). This enzyme, with alpha, beta, and gamma subunits, catalyzes the last step in methanogenesis. Several methanogens have encode two such enzymes, designated I and II; this model does not separate the isozymes. [Energy metabolism, Methanogenesis]	2.8.4.1	CDD:132301	Archaea	2157	71.824	433.0	121.0	1.0	5.0	436.0	1.0	433.0	0.0	693.0
sp|P26692|ACDA_METSH	TIGR00314	CO dehydrogenase/acetyl-CoA synthase complex subunit epsilon	CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit. Acetyl-CoA decarbonylase/synthase (ACDS) is a multienzyme complex. Carbon monoxide dehydrogenase is a synonym. The ACDS complex carries out an unusual reaction involving the reversible cleavage and synthesis of acetyl-CoA in methanogens. The model contains the prosite signature for 4Fe-4S ferredoxins [C-x(2)-C-x(2)-C-x(3)-C-[PEG]] between residues 448-462 of the model. [Energy metabolism, Chemoautotrophy]	1.2.7.4	CDD:129414	cellular organisms	131567	52.545	786.0	358.0	3.0	1.0	785.0	12.0	783.0	0.0	1017.0
sp|P27096|YAC1_METSH	cl17068		Adenylate forming domain, Class I superfamily. This is a small domain that is found C terminal to pfam00501. It has a central beta sheet core that is flanked by alpha helices.		CDD:473059												
sp|Q01SX2|EFTU_SOLUE	TIGR00485	elongation factor Tu	translation elongation factor TU. This model models orthologs of translation elongation factor EF-Tu in bacteria, mitochondria, and chloroplasts, one of several GTP-binding translation factors found by the more general pfam model GTP_EFTU. The eukaryotic conterpart, eukaryotic translation elongation factor 1 (eEF-1 alpha), is excluded from this model. EF-Tu is one of the most abundant proteins in bacteria, as well as one of the most highly conserved, and in a number of species the gene is duplicated with identical function. When bound to GTP, EF-Tu can form a complex with any (correctly) aminoacylated tRNA except those for initiation and for selenocysteine, in which case EF-Tu is replaced by other factors. Transfer RNA is carried to the ribosome in these complexes for protein translation. [Protein synthesis, Translation factors]		CDD:129576	Bacteria	2	77.468	395.0	88.0	1.0	1.0	395.0	1.0	394.0	0.0	733.0
sp|Q0AUD1|ATPA_SYNWW	TIGR00962	F0F1 ATP synthase subunit alpha	proton translocating ATP synthase, F1 alpha subunit. The sequences of ATP synthase F1 alpha and beta subunits are related and both contain a nucleotide-binding site for ATP and ADP. They have a common amino terminal domain but vary at the C-terminus. The beta chain has catalytic activity, while the alpha chain is a regulatory subunit. The alpha-subunit contains a highly conserved adenine-specific noncatalytic nucleotide-binding domain. The conserved amino acid sequence is Gly-X-X-X-X-Gly-Lys. Proton translocating ATP synthase F1, alpha subunit is homologous to proton translocating ATP synthase archaeal/vacuolar(V1), B subunit. [Energy metabolism, ATP-proton motive force interconversion]	7.1.2.2	CDD:273365	cellular organisms	131567	63.618	503.0	181.0	2.0	2.0	504.0	1.0	501.0	0.0	849.0
sp|Q0AUD3|ATPB_SYNWW	cl38936		P-loop containing Nucleoside Triphosphate Hydrolases. This family includes a wide variety of AAA domains including some that have lost essential nucleotide binding residues in the P-loop.		CDD:476819												
sp|Q0AVM3|THLA_SYNWW	TIGR01930	acetyl-CoA C-acyltransferase	"acetyl-CoA acetyltransferases. This model represents a large family of enzymes which catalyze the thiolysis of a linear fatty acid CoA (or acetoacetyl-CoA) using a second CoA molecule to produce acetyl-CoA and a CoA-ester product two carbons shorter (or, alternatively, the condensation of two molecules of acetyl-CoA to produce acetoacetyl-CoA and CoA). This enzyme is also known as ""thiolase"", ""3-ketoacyl-CoA thiolase"", ""beta-ketothiolase"" and ""Fatty oxidation complex beta subunit"". When catalyzing the degradative reaction on fatty acids the corresponding EC number is 2.3.1.16. The condensation reaction corresponds to 2.3.1.9. Note that the enzymes which catalyze the condensation are generally not involved in fatty acid biosynthesis, which is carried out by a decarboxylating condensation of acetyl and malonyl esters of acyl carrier proteins. Rather, this activity may produce acetoacetyl-CoA for pathways such as IPP biosynthesis in the absence of sufficient fatty acid oxidation. [Fatty acid and phospholipid metabolism, Other]"	2.3.1.16	CDD:273881	cellular organisms	131567	55.385	390.0	165.0	5.0	8.0	394.0	2.0	385.0	0.0	508.0
sp|Q0AVV1|CH60_SYNWW	TIGR02348	chaperonin GroEL	chaperonin GroL. This family consists of GroEL, the larger subunit of the GroEL/GroES cytosolic chaperonin. It is found in bacteria, organelles derived from bacteria, and occasionally in the Archaea. The bacterial GroEL/GroES group I chaperonin is replaced a group II chaperonin, usually called the thermosome in the Archaeota and CCT (chaperone-containing TCP) in the Eukaryota. GroEL, thermosome subunits, and CCT subunits all fall under the scope of pfam00118. [Protein fate, Protein folding and stabilization]		CDD:274089	cellular organisms	131567	70.363	523.0	153.0	2.0	3.0	523.0	1.0	523.0	0.0	844.0
tr|Q0AYW6|Q0AYW6_SYNWW	cl17212		Phosphate acetyl/butaryl transferase. The plsX gene is part of the bacterial fab gene cluster which encodes several key fatty acid biosynthetic enzymes. The exact function of the plsX protein in fatty acid synthesis is unknown.		CDD:450173												
tr|Q0D551|Q0D551_ORYSJ	cl28910		Major Facilitator Superfamily. This family contains proteins related to the MFS superfamily.		CDD:475125												
sp|Q2QM62|KN14R_ORYSJ	TIGR02168	chromosome segregation protein SMC	chromosome segregation protein SMC, common bacterial type. SMC (structural maintenance of chromosomes) proteins bind DNA and act in organizing and segregating chromosomes for partition. SMC proteins are found in bacteria, archaea, and eukaryotes. This family represents the SMC protein of most bacteria. The smc gene is often associated with scpB (TIGR00281) and scpA genes, where scp stands for segregation and condensation protein. SMC was shown (in Caulobacter crescentus) to be induced early in S phase but present and bound to DNA throughout the cell cycle. [Cellular processes, Cell division, DNA metabolism, Chromosome-associated proteins]		CDD:274008	cellular organisms	131567	21.348	178.0	130.0	3.0	162.0	339.0	743.0	910.0	5.9e-05	43.9
tr|Q0P7J8|Q0P7J8_ECOLX	TIGR03443	L-aminoadipate-semialdehyde dehydrogenase	L-aminoadipate-semialdehyde dehydrogenase. Members of this protein family are L-aminoadipate-semialdehyde dehydrogenase (EC 1.2.1.31), product of the LYS2 gene. It is also called alpha-aminoadipate reductase. In fungi, lysine is synthesized via aminoadipate. Currently, all members of this family are fungal.	1.2.1.31	CDD:274582		0	23.505	953.0	520.0	37.0	720.0	1530.0	2.0	887.0	1.8e-51	196.0
tr|Q0P7J8|Q0P7J8_ECOLX	TIGR03443	L-aminoadipate-semialdehyde dehydrogenase	L-aminoadipate-semialdehyde dehydrogenase. Members of this protein family are L-aminoadipate-semialdehyde dehydrogenase (EC 1.2.1.31), product of the LYS2 gene. It is also called alpha-aminoadipate reductase. In fungi, lysine is synthesized via aminoadipate. Currently, all members of this family are fungal.	1.2.1.31	CDD:274582		0	27.273	561.0	293.0	24.0	42.0	503.0	272.0	816.0	3.93e-35	143.0
tr|Q0P7J8|Q0P7J8_ECOLX	TIGR01733	amino acid adenylation domain-containing protein	"amino acid adenylation domain. This model represents a domain responsible for the specific recognition of amino acids and activation as adenylyl amino acids. The reaction catalyzed is aa + ATP -> aa-AMP + PPi. These domains are usually found as components of multi-domain non-ribosomal peptide synthetases and are usually called ""A-domains"" in that context. A-domains are almost invariably followed by ""T-domains"" (thiolation domains, pfam00550) to which the amino acid adenylate is transferred as a thiol-ester to a bound pantetheine cofactor with the release of AMP (these are also called peptide carrier proteins, or PCPs. When the A-domain does not represent the first module (corresponding to the first amino acid in the product molecule) it is usually preceded by a ""C-domain"" (condensation domain, pfam00668) which catalyzes the ligation of two amino acid thiol-esters from neighboring modules. This domain is a subset of the AMP-binding domain found in Pfam (pfam00501) which also hits substrate--CoA ligases and luciferases. Sequences scoring in between trusted and noise for this model may be ambiguous as to whether they activate amino acids or other molecules lacking an alpha amino group."		CDD:273779	cellular organisms	131567	39.141	419.0	231.0	10.0	42.0	446.0	1.0	409.0	1.41e-136	425.0
tr|Q0P7J8|Q0P7J8_ECOLX	TIGR01733	amino acid adenylation domain-containing protein	"amino acid adenylation domain. This model represents a domain responsible for the specific recognition of amino acids and activation as adenylyl amino acids. The reaction catalyzed is aa + ATP -> aa-AMP + PPi. These domains are usually found as components of multi-domain non-ribosomal peptide synthetases and are usually called ""A-domains"" in that context. A-domains are almost invariably followed by ""T-domains"" (thiolation domains, pfam00550) to which the amino acid adenylate is transferred as a thiol-ester to a bound pantetheine cofactor with the release of AMP (these are also called peptide carrier proteins, or PCPs. When the A-domain does not represent the first module (corresponding to the first amino acid in the product molecule) it is usually preceded by a ""C-domain"" (condensation domain, pfam00668) which catalyzes the ligation of two amino acid thiol-esters from neighboring modules. This domain is a subset of the AMP-binding domain found in Pfam (pfam00501) which also hits substrate--CoA ligases and luciferases. Sequences scoring in between trusted and noise for this model may be ambiguous as to whether they activate amino acids or other molecules lacking an alpha amino group."		CDD:273779	cellular organisms	131567	41.205	415.0	221.0	11.0	1011.0	1408.0	1.0	409.0	2.92e-105	339.0
tr|Q0P7J8|Q0P7J8_ECOLX	cl17068		Adenylate forming domain, Class I superfamily. This is a small domain that is found C terminal to pfam00501. It has a central beta sheet core that is flanked by alpha helices.		CDD:473059												
tr|Q103D3|Q103D3_SALET	TIGR02550	flagellar hook-associated protein FlgL	flagellar hook-associated protein 3. This protein family consists of flagellar hook-associated proteins designated FlgL (or HAP3) encoded in bacterial flagellar operons. A N-terminal region of about 150 residues and a C-terminal region of about 85 residues are conserved. Members show considerable length heterogeneity between these two well-conserved terminal regions; the seed alignment 486 columns, 393 of which are represented in the model, while members of this family are from 287 to over 500 residues in length. This model distinguishes FlgL from the flagellin gene product FliC. [Cellular processes, Chemotaxis and motility]		CDD:274195	Bacteria	2	36.283	113.0	72.0	0.0	1.0	113.0	30.0	142.0	1.45e-14	67.0
tr|Q12HS5|Q12HS5_SHEDO	TIGR02601	beta strand repeat protein	autotransporter-associated beta strand repeat. This model represent a core 32-residue region of a class of bacterial protein repeat found in one to 30 copies per protein. Most proteins with a copy of this repeat have domains associated with membrane autotransporters (pfam03797, TIGR01414). The repeats occur with a periodicity of 60 to 100 residues. A pattern of sequence conservation is that every second residue is well-conserved across most of the domain. pfam05594 is based on a longer, much more poorly conserved multiple sequence alignment and hits some of the same proteins as this model with some overlap between the hit regions of the two models. It describes these repeats as likely to have a beta-helical structure. [Protein fate, Protein and peptide secretion and trafficking, Cellular processes, Pathogenesis]		CDD:274223	Bacteria	2	50.0	32.0	16.0	0.0	895.0	926.0	1.0	32.0	1.13e-05	41.6
tr|Q12HS5|Q12HS5_SHEDO	TIGR02601	beta strand repeat protein	autotransporter-associated beta strand repeat. This model represent a core 32-residue region of a class of bacterial protein repeat found in one to 30 copies per protein. Most proteins with a copy of this repeat have domains associated with membrane autotransporters (pfam03797, TIGR01414). The repeats occur with a periodicity of 60 to 100 residues. A pattern of sequence conservation is that every second residue is well-conserved across most of the domain. pfam05594 is based on a longer, much more poorly conserved multiple sequence alignment and hits some of the same proteins as this model with some overlap between the hit regions of the two models. It describes these repeats as likely to have a beta-helical structure. [Protein fate, Protein and peptide secretion and trafficking, Cellular processes, Pathogenesis]		CDD:274223	Bacteria	2	53.125	32.0	15.0	0.0	801.0	832.0	1.0	32.0	6.04e-05	39.3
tr|Q19TU1|Q19TU1_DESDE	TIGR02061	adenylyl-sulfate reductase subunit alpha	adenosine phosphosulphate reductase, alpha subunit. During dissimilatory sulfate reduction or sulfur oxidation, adenylylsulfate (APS) reductase catalyzes reversibly the two-electron reduction of APS to sulfite and AMP. Found in several bacterial lineages and in Archaeoglobales, APS reductase is a heterodimer composed of an alpha subunit containing a noncovalently bound FAD, and a beta subunit containing two [4Fe-4S] clusters. Described by this model is the alpha subunit of APS reductase, sharing common evolutionary origin with fumarate reductase/succinate dehydrogenase flavoproteins. [Central intermediary metabolism, Sulfur metabolism]	1.8.99.2	CDD:273946	cellular organisms	131567	78.717	639.0	107.0	6.0	26.0	660.0	1.0	614.0	0.0	1221.0
tr|Q1IKU3|Q1IKU3_KORVE	TIGR04056	SusC/RagA family TonB-linked outer membrane protein	TonB-linked outer membrane protein, SusC/RagA family. This model describes a distinctive clade among the TonB-linked outer membrane proteins (OMP). Members of this family are restricted to the Bacteriodetes lineage (except for Gemmatimonas aurantiaca T-27 from the novel phylum Gemmatimonadetes) and occur in high copy numbers, with over 100 members from Bacteroides thetaiotaomicron VPI-5482 alone. Published descriptions of members of this family are available for RagA from Porphyromonas gingivalis, SusC from Bacteroides thetaiotaomicron, and OmpW from Bacteroides caccae. Members form pairs with members of the SusD/RagB family (pfam07980). Transporter complexes including these outer membrane proteins are likely to import large degradation products of proteins (e.g. RagA) or carbohydrates (e.g. SusC) as nutrients, rather than siderophores. [Transport and binding proteins, Unknown substrate]		CDD:274948	FCB group	1783270	20.084	239.0	134.0	13.0	30.0	243.0	2.0	208.0	0.000639	40.7
tr|Q1ILS6|Q1ILS6_KORVE	cl23717		N/A. Acetyl co-enzyme A carboxylase carboxyltransferase is composed of an alpha and beta subunit.		CDD:474030												
tr|Q1ILS6|Q1ILS6_KORVE	cl46099		Phage capsid family. This model family represents the major capsid protein component of the heads (capsids) of bacteriophage HK97, phi-105, P27, and related phage. This model represents one of several analogous families lacking detectable sequence similarity. The gene encoding this component is typically located in an operon encoding the small and large terminase subunits, the portal protein and the prohead or maturation protease. [Mobile and extrachromosomal element functions, Prophage functions]		CDD:480439												
tr|Q1K036|Q1K036_DESA6	cl00014		N/A. Desulfoferrodoxins contains two types of iron: an Fe-S4 site very similar to that found in desulforedoxin from Desulfovibrio gigas and an octahedral coordinated high-spin ferrous site most probably with nitrogen/oxygen-containing ligands. Due to this rather unusual combination of active centres, this novel protein is named desulfoferrodoxin.		CDD:469579												
tr|Q1K0I0|Q1K0I0_DESA6	cl09901		Bacterial protein of unknown function (Gcw_chp). This model represents a conserved hypothetical protein about 240 residues in length found so far in Proteobacteria including Shewanella oneidensis, Ralstonia solanacearum, and Colwellia psychrerythraea, usually as part of a paralogous family. The function is unknown.		CDD:299108												
tr|Q1KZ15|Q1KZ15_9MAGN	cl08232		Ribulose bisphosphate carboxylase large chain. The N-terminal domain of RuBisCO large chain adopts a ferredoxin-like fold.		CDD:471793												
tr|Q202A2|Q202A2_STRPY	TIGR01168	YSIRK-type signal peptide-containing protein	Gram-positive signal peptide, YSIRK family. Many surface proteins found in Streptococcus, Staphylococcus, and related lineages share apparently homologous signal sequences. A motif resembling [YF]SIRKxxxGxxS[VIA] appears at the start of the transmembrane domain. The GxxS motif appears perfectly conserved, suggesting a specific function and not just homology. There is a strong correlation between proteins carrying this region at the N-terminus and those carrying the Gram-positive anchor domain with the LPXTG sortase processing site at the C-terminus.		CDD:273479	Bacilli	91061	42.857	35.0	19.0	1.0	2.0	36.0	6.0	39.0	1.81e-07	45.9
tr|Q2BFV1|Q2BFV1_9BACI	TIGR03921	type VII secretion-associated serine protease mycosin	type VII secretion-associated serine protease mycosin. Members of this family are subtilisin-related serine proteases, found strictly in the Actinobacteria and associated with type VII secretion operons. The designation mycosin is used for members from Mycobacterium. [Protein fate, Protein and peptide secretion and trafficking, Protein fate, Protein modification and repair]	3.4.21.-	CDD:274856	Actinobacteria	1760	29.442	197.0	91.0	11.0	153.0	340.0	2.0	159.0	8.6e-19	86.6
tr|Q2FQP2|Q2FQP2_METHJ	TIGR02350	molecular chaperone DnaK	chaperone protein DnaK. Members of this family are the chaperone DnaK, of the DnaK-DnaJ-GrpE chaperone system. All members of the seed alignment were taken from completely sequenced bacterial or archaeal genomes and (except for Mycoplasma sequence) found clustered with other genes of this systems. This model excludes DnaK homologs that are not DnaK itself, such as the heat shock cognate protein HscA (TIGR01991). However, it is not designed to distinguish among DnaK paralogs in eukaryotes. Note that a number of dnaK genes have shadow ORFs in the same reverse (relative to dnaK) reading frame, a few of which have been assigned glutamate dehydrogenase activity. The significance of this observation is unclear; lengths of such shadow ORFs are highly variable as if the presumptive protein product is not conserved. [Protein fate, Protein folding and stabilization]		CDD:274091	cellular organisms	131567	65.882	595.0	181.0	2.0	5.0	577.0	1.0	595.0	0.0	983.0
sp|Q2FRI3|EF1A_METHJ	cl38936		P-loop containing Nucleoside Triphosphate Hydrolases. This family includes a wide variety of AAA domains including some that have lost essential nucleotide binding residues in the P-loop.		CDD:476819												
tr|Q2FRN0|Q2FRN0_METHJ	cl00219		N/A. This family includes a variety of pterin binding enzymes that all adopt a TIM barrel fold. The family includes dihydropteroate synthase EC:2.5.1.15 as well as a group methyltransferase enzymes including methyltetrahydrofolate, corrinoid iron-sulfur protein methyltransferase (MeTr) that catalyzes a key step in the Wood-Ljungdahl pathway of carbon dioxide fixation. It transfers the N5-methyl group from methyltetrahydrofolate (CH3-H4folate) to a cob(I)amide centre in another protein, the corrinoid iron-sulfur protein. MeTr is a member of a family of proteins that includes methionine synthase and methanogenic enzymes that activate the methyl group of methyltetra-hydromethano(or -sarcino)pterin.		CDD:444759												
tr|Q2FSD8|Q2FSD8_METHJ	TIGR03257	coenzyme-B sulfoethylthiotransferase subunit beta	methyl-coenzyme M reductase, beta subunit. Members of this protein family are the beta subunit of methyl coenzyme M reductase, also called coenzyme-B sulfoethylthiotransferase (EC 2.8.4.1). This enzyme, with alpha, beta, and gamma subunits, catalyzes the last step in methanogenesis. Several methanogens have encode two such enzymes, designated I and II; this model does not separate the isozymes. [Energy metabolism, Methanogenesis]	2.8.4.1	CDD:132301	Archaea	2157	60.508	433.0	169.0	1.0	5.0	435.0	1.0	433.0	0.0	562.0
